fold,local_index,event_id,soh_bin,mileage,n_candidates_mileage,n_neighbors_available
0,1121,1924,"(0.945, 0.95]",79411.51680000001,100,5
0,1193,2080,"(0.945, 0.95]",71730.5952,133,5
0,1456,2507,"(0.945, 0.95]",72460.3968,133,5
0,1457,2508,"(0.945, 0.95]",72712.992,133,5
0,1458,2509,"(0.945, 0.95]",72765.58080000001,133,5
0,1459,2510,"(0.945, 0.95]",72997.2672,132,5
0,1460,2511,"(0.945, 0.95]",73356.3072,130,5
0,1464,2516,"(0.945, 0.95]",74916.864,123,5
0,1474,2529,"(0.945, 0.95]",77634.3744,106,5
0,1475,2530,"(0.945, 0.95]",77806.3968,106,5
0,1476,2531,"(0.945, 0.95]",78003.024,107,5
0,1477,2532,"(0.945, 0.95]",78231.43680000001,106,5
0,1493,2557,"(0.945, 0.95]",34375.5456,16,5
0,1716,2966,"(0.945, 0.95]",63743.9616,135,5
0,1721,2972,"(0.945, 0.95]",66741.84,138,5
0,1722,2973,"(0.945, 0.95]",67513.88160000001,139,5
0,1724,2975,"(0.945, 0.95]",68322.2496,137,5
0,1725,2976,"(0.945, 0.95]",68586.9888,137,5
0,1901,3359,"(0.945, 0.95]",59190.700800000006,109,5
0,1902,3360,"(0.945, 0.95]",59363.6736,112,5
0,1903,3361,"(0.945, 0.95]",59714.0544,115,5
0,1904,3362,"(0.945, 0.95]",59905.6128,116,5
0,1906,3364,"(0.945, 0.95]",60708.5952,122,5
0,1907,3365,"(0.945, 0.95]",60908.7072,126,5
0,1908,3366,"(0.945, 0.95]",61077.456000000006,128,5
0,1909,3367,"(0.945, 0.95]",61263.7344,128,5
0,1912,3370,"(0.945, 0.95]",62095.44,128,5
0,1987,3560,"(0.945, 0.95]",58875.696,107,5
0,1988,3562,"(0.945, 0.95]",59782.9056,115,5
0,1990,3564,"(0.945, 0.95]",60597.9264,122,5
0,1991,3565,"(0.945, 0.95]",60824.016,123,5
0,1992,3567,"(0.945, 0.95]",61594.790400000005,128,5
0,2113,3734,"(0.945, 0.95]",71622.9888,133,5
0,2118,3763,"(0.945, 0.95]",45665.8752,37,5
0,2294,4041,"(0.945, 0.95]",57955.6032,99,5
0,2295,4042,"(0.945, 0.95]",58251.072,102,5
0,2463,4276,"(0.945, 0.95]",74303.7504,128,5
0,2464,4277,"(0.945, 0.95]",74830.272,124,5
0,2465,4278,"(0.945, 0.95]",75094.3776,122,5
0,2526,4434,"(0.945, 0.95]",59749.2192,115,5
0,2527,4435,"(0.945, 0.95]",59960.52480000001,118,5
0,2528,4436,"(0.945, 0.95]",60681.984,121,5
0,2529,4437,"(0.945, 0.95]",61286.43840000001,128,5
0,2644,4660,"(0.945, 0.95]",67862.8896,139,5
0,2767,4948,"(0.945, 0.95]",68289.8304,137,5
0,2776,4965,"(0.945, 0.95]",73588.52160000001,130,5
0,2778,4969,"(0.945, 0.95]",75428.7072,122,5
0,2785,4977,"(0.945, 0.95]",78114.32639999999,106,5
0,2786,4978,"(0.945, 0.95]",78315.70560000002,105,5
0,2792,4985,"(0.945, 0.95]",80760.8736,93,5
0,2891,5173,"(0.945, 0.95]",72837.3888,133,5
0,2894,5176,"(0.945, 0.95]",73530.2304,130,5
0,2903,5185,"(0.945, 0.95]",75824.0736,118,5
0,3386,6016,"(0.945, 0.95]",74270.8032,128,5
0,3438,6160,"(0.945, 0.95]",38255.184,24,5
0,3699,6700,"(0.945, 0.95]",92897.904,17,5
0,3700,6701,"(0.945, 0.95]",93203.8272,15,5
0,3701,6702,"(0.945, 0.95]",93389.0496,13,5
0,3775,6811,"(0.945, 0.95]",68750.2464,137,5
0,3779,6817,"(0.945, 0.95]",70688.8512,135,5
0,3780,6819,"(0.945, 0.95]",71496.90239999999,133,5
0,3781,6820,"(0.945, 0.95]",71847.072,133,5
0,3987,7165,"(0.945, 0.95]",71501.02080000001,133,5
0,3991,7169,"(0.945, 0.95]",73401.29280000001,130,5
0,3992,7170,"(0.945, 0.95]",73910.3904,129,5
0,4130,7444,"(0.945, 0.95]",67415.8848,138,5
0,4136,7452,"(0.945, 0.95]",69624.9312,135,5
0,4144,7461,"(0.945, 0.95]",73211.6352,131,5
0,4268,7637,"(0.945, 0.95]",34124.64,16,5
0,4359,7753,"(0.945, 0.95]",81344.208,93,5
0,4413,7838,"(0.945, 0.95]",70084.8192,135,5
0,4414,7839,"(0.945, 0.95]",70436.4672,135,5
0,4522,8025,"(0.945, 0.95]",64300.790400000005,135,5
0,4523,8026,"(0.945, 0.95]",64493.4048,136,5
0,4525,8028,"(0.945, 0.95]",64731.4272,137,5
0,4526,8029,"(0.945, 0.95]",64870.8192,136,5
0,4527,8030,"(0.945, 0.95]",65065.1232,136,5
0,4529,8032,"(0.945, 0.95]",65521.2096,138,5
0,4780,8332,"(0.945, 0.95]",48932.7168,55,5
0,4861,8537,"(0.945, 0.95]",49589.9712,58,5
0,4862,8538,"(0.945, 0.95]",49848.7968,59,5
0,4865,8541,"(0.945, 0.95]",50686.20480000001,61,5
0,4866,8542,"(0.945, 0.95]",50829.6096,61,5
0,4867,8543,"(0.945, 0.95]",51054.326400000005,61,5
0,4868,8544,"(0.945, 0.95]",51256.0224,60,5
0,5049,8847,"(0.945, 0.95]",75265.2384,122,5
0,5052,8850,"(0.945, 0.95]",75848.3616,118,5
0,5053,8851,"(0.945, 0.95]",76067.6928,116,5
0,5167,9020,"(0.945, 0.95]",72245.3952,133,5
0,5175,9033,"(0.945, 0.95]",77563.3056,106,5
0,5177,9036,"(0.945, 0.95]",79029.6672,103,5
0,5186,9046,"(0.945, 0.95]",82433.5776,91,5
0,5478,9640,"(0.945, 0.95]",79716.912,97,5
0,5484,9647,"(0.945, 0.95]",81459.5232,93,5
0,5521,9734,"(0.945, 0.95]",56145.30240000001,80,5
0,5522,9735,"(0.945, 0.95]",56447.1072,82,5
0,5693,10047,"(0.945, 0.95]",61028.0352,126,5
0,5694,10048,"(0.945, 0.95]",61537.872,128,5
0,5697,10052,"(0.945, 0.95]",62315.1936,128,5
0,5698,10053,"(0.945, 0.95]",62554.4832,128,5
0,5699,10055,"(0.945, 0.95]",63159.254400000005,133,5
0,5704,10061,"(0.945, 0.95]",64491.6096,136,5
0,5773,10216,"(0.945, 0.95]",58132.588800000005,100,5
0,5780,10223,"(0.945, 0.95]",61192.876800000005,128,5
0,5782,10226,"(0.945, 0.95]",62214.3456,128,5
0,5872,10364,"(0.945, 0.95]",74119.1616,129,5
0,5873,10365,"(0.945, 0.95]",74531.7408,127,5
0,5874,10366,"(0.945, 0.95]",74710.0992,127,5
0,5878,10371,"(0.945, 0.95]",75870.96,118,5
0,5879,10372,"(0.945, 0.95]",76056.92160000002,116,5
0,5933,10477,"(0.945, 0.95]",35265.12,18,5
0,5935,10479,"(0.945, 0.95]",36233.0496,21,5
0,5981,10542,"(0.945, 0.95]",79670.1312,97,5
0,5982,10543,"(0.945, 0.95]",80088.94080000001,94,5
0,5983,10544,"(0.945, 0.95]",80316.9312,94,5
0,6279,11105,"(0.945, 0.95]",64034.150400000006,135,5
0,6281,11107,"(0.945, 0.95]",64547.0496,136,5
0,6344,11256,"(0.945, 0.95]",52895.4624,63,5
0,6345,11257,"(0.945, 0.95]",53068.9632,65,5
0,6348,11260,"(0.945, 0.95]",53983.3536,73,5
0,6349,11261,"(0.945, 0.95]",54142.2816,73,5
0,6355,11277,"(0.945, 0.95]",31578.8352,14,5
0,6392,11322,"(0.945, 0.95]",63070.7616,132,5
0,6393,11323,"(0.945, 0.95]",63308.0448,134,5
0,6394,11325,"(0.945, 0.95]",63683.2416,135,5
0,6395,11326,"(0.945, 0.95]",63983.04,134,5
0,6397,11328,"(0.945, 0.95]",64294.03200000001,135,5
0,6427,11381,"(0.945, 0.95]",37287.4656,22,5
0,52,142,"(0.95, 0.955]",51088.8576,102,5
0,83,213,"(0.95, 0.955]",70957.4976,147,5
0,150,331,"(0.95, 0.955]",66294.096,145,5
0,151,332,"(0.95, 0.955]",66659.5776,147,5
0,152,333,"(0.95, 0.955]",66981.4464,148,5
0,153,334,"(0.95, 0.955]",68132.6976,151,5
0,154,335,"(0.95, 0.955]",68668.6176,150,5
0,155,336,"(0.95, 0.955]",69522.816,149,5
0,161,344,"(0.95, 0.955]",72774.0288,139,5
0,178,364,"(0.95, 0.955]",80345.33760000001,96,5
0,179,365,"(0.95, 0.955]",80576.496,95,5
0,182,369,"(0.95, 0.955]",82302.10560000001,86,5
0,188,375,"(0.95, 0.955]",84156.1248,75,5
0,201,398,"(0.95, 0.955]",34727.1936,37,5
0,261,476,"(0.95, 0.955]",71999.0304,143,5
0,264,479,"(0.95, 0.955]",74844.63360000002,130,5
0,683,1155,"(0.95, 0.955]",59853.8688,140,5
0,686,1159,"(0.95, 0.955]",61612.63680000001,149,5
0,689,1162,"(0.95, 0.955]",62920.3872,143,5
0,690,1163,"(0.95, 0.955]",63282.700800000006,143,5
0,810,1353,"(0.95, 0.955]",67993.62240000001,151,5
0,811,1354,"(0.95, 0.955]",68652.8832,150,5
0,842,1422,"(0.95, 0.955]",30883.4592,21,5
0,843,1423,"(0.95, 0.955]",31089.168,21,5
0,844,1424,"(0.95, 0.955]",31310.2944,23,5
0,846,1426,"(0.95, 0.955]",31812.739200000004,23,5
0,847,1427,"(0.95, 0.955]",32048.016000000003,24,5
0,850,1432,"(0.95, 0.955]",33374.9856,35,5
0,872,1457,"(0.95, 0.955]",40632.1344,54,5
0,946,1552,"(0.95, 0.955]",72860.40960000001,138,5
0,947,1553,"(0.95, 0.955]",73311.9552,137,5
0,1009,1712,"(0.95, 0.955]",56383.9584,122,5
0,1010,1713,"(0.95, 0.955]",56580.3744,122,5
0,1012,1715,"(0.95, 0.955]",56940.6816,122,5
0,1014,1718,"(0.95, 0.955]",57976.6176,130,5
0,1015,1720,"(0.95, 0.955]",58550.87040000001,133,5
0,1016,1721,"(0.95, 0.955]",58807.1616,133,5
0,1017,1722,"(0.95, 0.955]",59137.7952,134,5
0,1043,1754,"(0.95, 0.955]",69190.9152,150,5
0,1044,1755,"(0.95, 0.955]",69393.6672,150,5
0,1045,1756,"(0.95, 0.955]",69490.3968,149,5
0,1046,1757,"(0.95, 0.955]",69620.28480000001,149,5
0,1054,1837,"(0.95, 0.955]",37334.0352,48,5
0,1066,1852,"(0.95, 0.955]",47505.4272,78,5
0,1102,1901,"(0.95, 0.955]",68241.0432,151,5
0,1103,1902,"(0.95, 0.955]",68603.8848,150,5
0,1104,1903,"(0.95, 0.955]",69424.18560000001,149,5
0,1362,2397,"(0.95, 0.955]",73359.792,137,5
0,1390,2430,"(0.95, 0.955]",39343.392,51,5
0,1461,2512,"(0.95, 0.955]",73435.7184,137,5
0,1469,2523,"(0.95, 0.955]",76017.84960000002,127,5
0,1470,2524,"(0.95, 0.955]",76228.944,126,5
0,1472,2527,"(0.95, 0.955]",76892.5344,122,5
0,1590,2683,"(0.95, 0.955]",80779.4592,94,5
0,1593,2686,"(0.95, 0.955]",82818.384,85,5
0,1695,2936,"(0.95, 0.955]",45438.624,74,5
0,1712,2958,"(0.95, 0.955]",57783.792,127,5
0,1713,2960,"(0.95, 0.955]",58587.936,133,5
0,1717,2967,"(0.95, 0.955]",64295.1936,142,5
0,1718,2969,"(0.95, 0.955]",64826.9952,142,5
0,1719,2970,"(0.95, 0.955]",65477.808000000005,144,5
0,1729,3032,"(0.95, 0.955]",31249.4688,23,5
0,1797,3119,"(0.95, 0.955]",67081.4496,148,5
0,1798,3120,"(0.95, 0.955]",67462.7712,148,5
0,1836,3281,"(0.95, 0.955]",39667.056,52,5
0,1860,3310,"(0.95, 0.955]",46115.308800000006,74,5
0,1864,3314,"(0.95, 0.955]",47080.176,77,5
0,1865,3315,"(0.95, 0.955]",47230.7616,77,5
0,1877,3329,"(0.95, 0.955]",50684.1984,100,5
0,1878,3330,"(0.95, 0.955]",50847.3504,101,5
0,1898,3356,"(0.95, 0.955]",57654.2208,125,5
0,1998,3578,"(0.95, 0.955]",32781.3024,31,5
0,2292,4039,"(0.95, 0.955]",57213.8688,125,5
0,2293,4040,"(0.95, 0.955]",57543.4464,125,5
0,2523,4428,"(0.95, 0.955]",57445.76640000001,125,5
0,2525,4432,"(0.95, 0.955]",58968.8352,133,5
0,2543,4452,"(0.95, 0.955]",66894.1152,149,5
0,2645,4661,"(0.95, 0.955]",68027.7312,151,5
0,2774,4962,"(0.95, 0.955]",72630.624,140,5
0,2775,4963,"(0.95, 0.955]",72908.14080000001,138,5
0,2782,4973,"(0.95, 0.955]",77015.9808,121,5
0,2886,5159,"(0.95, 0.955]",68134.3872,151,5
0,2888,5166,"(0.95, 0.955]",71102.9088,146,5
0,2896,5178,"(0.95, 0.955]",74026.656,132,5
0,2897,5179,"(0.95, 0.955]",74232.68160000001,131,5
0,2898,5180,"(0.95, 0.955]",74512.8384,130,5
0,2899,5181,"(0.95, 0.955]",74679.58080000001,130,5
0,2900,5182,"(0.95, 0.955]",74907.7824,129,5
0,2902,5184,"(0.95, 0.955]",75489.00480000001,128,5
0,3085,5503,"(0.95, 0.955]",80108.0544,96,5
0,3087,5505,"(0.95, 0.955]",80664.4608,94,5
0,3090,5509,"(0.95, 0.955]",81529.11360000001,90,5
0,3091,5510,"(0.95, 0.955]",81726.6912,89,5
0,3092,5512,"(0.95, 0.955]",82811.7312,85,5
0,3226,5767,"(0.95, 0.955]",54846.9504,118,5
0,3398,6030,"(0.95, 0.955]",77645.67360000001,119,5
0,3532,6485,"(0.95, 0.955]",46210.4544,75,5
0,3533,6487,"(0.95, 0.955]",46849.0176,77,5
0,3534,6488,"(0.95, 0.955]",47110.6944,77,5
0,3535,6489,"(0.95, 0.955]",47398.7712,77,5
0,3536,6490,"(0.95, 0.955]",47816.1024,77,5
0,3537,6491,"(0.95, 0.955]",48159.936,79,5
0,3540,6495,"(0.95, 0.955]",50591.5872,99,5
0,3541,6497,"(0.95, 0.955]",51271.862400000005,103,5
0,3542,6498,"(0.95, 0.955]",51915.072,103,5
0,3681,6680,"(0.95, 0.955]",87658.2432,60,5
0,3692,6691,"(0.95, 0.955]",90660.4512,38,5
0,3693,6692,"(0.95, 0.955]",91007.5584,38,5
0,3694,6693,"(0.95, 0.955]",91337.3472,34,5
0,3697,6697,"(0.95, 0.955]",92075.28,31,5
0,3715,6728,"(0.95, 0.955]",32103.8784,25,5
0,3782,6821,"(0.95, 0.955]",72179.0784,143,5
0,3904,7065,"(0.95, 0.955]",32674.5408,31,5
0,3986,7164,"(0.95, 0.955]",71231.1072,146,5
0,3988,7166,"(0.95, 0.955]",72067.1424,143,5
0,3990,7168,"(0.95, 0.955]",72773.50080000001,139,5
0,4134,7450,"(0.95, 0.955]",69102.3168,149,5
0,4138,7454,"(0.95, 0.955]",70501.2,147,5
0,4362,7756,"(0.95, 0.955]",82434.7392,86,5
0,4364,7758,"(0.95, 0.955]",82874.14080000001,85,5
0,4381,7800,"(0.95, 0.955]",37645.7664,49,5
0,4409,7833,"(0.95, 0.955]",63118.5984,142,5
0,4517,8019,"(0.95, 0.955]",63334.656,142,5
0,4518,8021,"(0.95, 0.955]",63711.7536,143,5
0,4519,8022,"(0.95, 0.955]",63942.700800000006,143,5
0,4520,8023,"(0.95, 0.955]",64023.3792,142,5
0,4521,8024,"(0.95, 0.955]",64152.844800000006,142,5
0,4543,8050,"(0.95, 0.955]",68439.5712,150,5
0,4838,8510,"(0.95, 0.955]",42568.732800000005,61,5
0,4857,8531,"(0.95, 0.955]",47979.1488,78,5
0,4858,8534,"(0.95, 0.955]",48989.1072,86,5
0,4860,8536,"(0.95, 0.955]",49379.7216,93,5
0,4863,8539,"(0.95, 0.955]",50107.3056,98,5
0,4864,8540,"(0.95, 0.955]",50403.7248,98,5
0,5047,8843,"(0.95, 0.955]",74452.11839999999,131,5
0,5048,8846,"(0.95, 0.955]",75053.61600000001,128,5
0,5050,8848,"(0.95, 0.955]",75450.24960000001,128,5
0,5176,9035,"(0.95, 0.955]",78220.4544,117,5
0,5182,9042,"(0.95, 0.955]",81090.76800000001,92,5
0,5183,9043,"(0.95, 0.955]",81282.6432,91,5
0,5184,9044,"(0.95, 0.955]",81483.70560000002,90,5
0,5185,9045,"(0.95, 0.955]",81856.7904,89,5
0,5458,9613,"(0.95, 0.955]",72974.14080000001,138,5
0,5464,9620,"(0.95, 0.955]",74621.0784,130,5
0,5465,9621,"(0.95, 0.955]",74960.3712,128,5
0,5469,9626,"(0.95, 0.955]",76107.0816,127,5
0,5471,9628,"(0.95, 0.955]",76482.7008,126,5
0,5475,9635,"(0.95, 0.955]",78206.304,117,5
0,5476,9636,"(0.95, 0.955]",78531.55200000001,113,5
0,5479,9641,"(0.95, 0.955]",79933.392,97,5
0,5480,9642,"(0.95, 0.955]",80172.8928,96,5
0,5481,9643,"(0.95, 0.955]",80483.67360000001,95,5
0,5483,9645,"(0.95, 0.955]",80890.2336,93,5
0,5518,9730,"(0.95, 0.955]",55239.5712,118,5
0,5592,9865,"(0.95, 0.955]",60891.4944,146,5
0,5593,9866,"(0.95, 0.955]",61150.7424,147,5
0,5594,9867,"(0.95, 0.955]",61280.208000000006,148,5
0,5595,9868,"(0.95, 0.955]",61775.6832,149,5
0,5596,9869,"(0.95, 0.955]",61961.328,149,5
0,5597,9870,"(0.95, 0.955]",62101.8816,149,5
0,5598,9871,"(0.95, 0.955]",62456.064000000006,145,5
0,5599,9872,"(0.95, 0.955]",63453.5616,142,5
0,5601,9874,"(0.95, 0.955]",64098.144,142,5
0,5602,9875,"(0.95, 0.955]",64290.4416,142,5
0,5603,9876,"(0.95, 0.955]",64530.89280000001,141,5
0,5604,9877,"(0.95, 0.955]",64691.51040000001,142,5
0,5605,9878,"(0.95, 0.955]",64865.328,142,5
0,5606,9879,"(0.95, 0.955]",65101.0272,143,5
0,5607,9881,"(0.95, 0.955]",65659.3344,145,5
0,5608,9882,"(0.95, 0.955]",65830.9344,146,5
0,5692,10046,"(0.95, 0.955]",60750.624,146,5
0,5700,10056,"(0.95, 0.955]",63383.3376,142,5
0,5701,10057,"(0.95, 0.955]",63627.0624,143,5
0,5702,10058,"(0.95, 0.955]",63757.9008,143,5
0,5703,10060,"(0.95, 0.955]",64290.864,142,5
0,5705,10062,"(0.95, 0.955]",64680.7392,142,5
0,5772,10215,"(0.95, 0.955]",57737.1168,125,5
0,5776,10219,"(0.95, 0.955]",59459.8752,136,5
0,5778,10221,"(0.95, 0.955]",59928.2112,141,5
0,5779,10222,"(0.95, 0.955]",60720.528000000006,146,5
0,5875,10367,"(0.95, 0.955]",75001.66080000001,128,5
0,5876,10368,"(0.95, 0.955]",75177.3792,128,5
0,5880,10373,"(0.95, 0.955]",76214.68800000001,126,5
0,5936,10480,"(0.95, 0.955]",36723.8784,46,5
0,5937,10481,"(0.95, 0.955]",36878.688,46,5
0,6103,10741,"(0.95, 0.955]",71250.8544,146,5
0,6159,10901,"(0.95, 0.955]",48316.4352,80,5
0,6177,10922,"(0.95, 0.955]",55984.0512,119,5
0,6179,10925,"(0.95, 0.955]",58504.7232,133,5
0,6184,10931,"(0.95, 0.955]",61541.2512,149,5
0,6335,11245,"(0.95, 0.955]",49751.5392,95,5
0,6340,11251,"(0.95, 0.955]",51226.4544,102,5
0,6342,11254,"(0.95, 0.955]",52137.9936,105,5
0,6343,11255,"(0.95, 0.955]",52389.6384,104,5
0,6346,11258,"(0.95, 0.955]",53290.0896,109,5
0,6347,11259,"(0.95, 0.955]",53677.1136,113,5
0,6350,11262,"(0.95, 0.955]",54394.032,115,5
0,6353,11274,"(0.95, 0.955]",30794.2272,21,5
0,6364,11287,"(0.95, 0.955]",36533.6928,46,5
0,6388,11318,"(0.95, 0.955]",61635.024000000005,149,5
0,6391,11321,"(0.95, 0.955]",62559.7632,144,5
0,6396,11327,"(0.95, 0.955]",64115.35680000001,142,5
0,6401,11332,"(0.95, 0.955]",66027.984,146,5
0,6402,11333,"(0.95, 0.955]",66256.5024,145,5
0,6436,11391,"(0.95, 0.955]",47434.992000000006,77,5
0,6437,11392,"(0.95, 0.955]",47637.110400000005,79,5
0,6498,11490,"(0.95, 0.955]",79560.94080000001,101,5
0,6499,11491,"(0.95, 0.955]",79733.59680000001,99,5
0,4,82,"(0.955, 0.96]",31808.198400000005,48,5
0,46,134,"(0.955, 0.96]",48745.0656,126,5
0,53,143,"(0.955, 0.96]",53023.660800000005,127,5
0,54,144,"(0.955, 0.96]",53269.920000000006,127,5
0,123,301,"(0.955, 0.96]",54735.2256,136,5
0,124,302,"(0.955, 0.96]",55875.072,146,5
0,140,321,"(0.955, 0.96]",62340.2208,175,5
0,141,322,"(0.955, 0.96]",62617.104,175,5
0,156,337,"(0.955, 0.96]",70092.4224,166,5
0,157,338,"(0.955, 0.96]",70656.96,164,5
0,159,341,"(0.955, 0.96]",72012.33600000001,159,5
0,164,347,"(0.955, 0.96]",73567.6128,156,5
0,173,359,"(0.955, 0.96]",77833.2192,133,5
0,174,360,"(0.955, 0.96]",78078.10560000001,131,5
0,176,362,"(0.955, 0.96]",79001.2608,125,5
0,177,363,"(0.955, 0.96]",79859.78880000001,120,5
0,180,366,"(0.955, 0.96]",80989.70880000001,115,5
0,193,390,"(0.955, 0.96]",31280.5152,48,5
0,202,400,"(0.955, 0.96]",35086.9728,68,5
0,204,402,"(0.955, 0.96]",35764.1856,72,5
0,212,411,"(0.955, 0.96]",39951.12,85,5
0,262,477,"(0.955, 0.96]",72731.47200000001,157,5
0,263,478,"(0.955, 0.96]",73473.41760000002,157,5
0,684,1156,"(0.955, 0.96]",60174.576,174,5
0,685,1158,"(0.955, 0.96]",61353.8112,175,5
0,687,1160,"(0.955, 0.96]",62227.0176,175,5
0,691,1164,"(0.955, 0.96]",63929.9232,176,5
0,698,1180,"(0.955, 0.96]",68921.1072,168,5
0,798,1339,"(0.955, 0.96]",59462.4096,172,5
0,799,1340,"(0.955, 0.96]",59859.5712,173,5
0,800,1341,"(0.955, 0.96]",60169.824,174,5
0,804,1345,"(0.955, 0.96]",62668.9536,175,5
0,806,1347,"(0.955, 0.96]",63148.9056,178,5
0,807,1349,"(0.955, 0.96]",66516.5952,176,5
0,814,1357,"(0.955, 0.96]",70051.4496,166,5
0,845,1425,"(0.955, 0.96]",31569.3312,48,5
0,848,1429,"(0.955, 0.96]",32572.5312,51,5
0,851,1433,"(0.955, 0.96]",33544.0512,55,5
0,852,1434,"(0.955, 0.96]",33766.128000000004,58,5
0,857,1440,"(0.955, 0.96]",35444.2176,72,5
0,871,1456,"(0.955, 0.96]",40464.336,86,5
0,931,1529,"(0.955, 0.96]",65032.5984,175,5
0,948,1555,"(0.955, 0.96]",74364.47039999999,153,5
0,1007,1709,"(0.955, 0.96]",55620.3648,144,5
0,1051,1833,"(0.955, 0.96]",35594.592000000004,72,5
0,1052,1834,"(0.955, 0.96]",35826.17280000001,72,5
0,1062,1847,"(0.955, 0.96]",42584.0448,96,5
0,1081,1870,"(0.955, 0.96]",55810.2336,146,5
0,1083,1875,"(0.955, 0.96]",57247.0272,146,5
0,1106,1905,"(0.955, 0.96]",70069.08480000001,166,5
0,1107,1906,"(0.955, 0.96]",70522.1088,165,5
0,1108,1907,"(0.955, 0.96]",70732.78080000001,164,5
0,1246,2197,"(0.955, 0.96]",64407.7632,174,5
0,1247,2198,"(0.955, 0.96]",65023.728,175,5
0,1358,2393,"(0.955, 0.96]",72605.4912,157,5
0,1359,2394,"(0.955, 0.96]",72787.1232,157,5
0,1360,2395,"(0.955, 0.96]",73009.0944,157,5
0,1361,2396,"(0.955, 0.96]",73168.0224,157,5
0,1363,2398,"(0.955, 0.96]",73518.19200000001,156,5
0,1364,2399,"(0.955, 0.96]",73725.27360000001,156,5
0,1365,2400,"(0.955, 0.96]",73999.728,154,5
0,1370,2408,"(0.955, 0.96]",76015.20960000002,144,5
0,1389,2429,"(0.955, 0.96]",38243.4624,79,5
0,1462,2513,"(0.955, 0.96]",73708.4832,156,5
0,1463,2514,"(0.955, 0.96]",74022.32639999999,154,5
0,1491,2555,"(0.955, 0.96]",33787.248,58,5
0,1492,2556,"(0.955, 0.96]",34220.9472,61,5
0,1494,2559,"(0.955, 0.96]",34921.1808,67,5
0,1495,2561,"(0.955, 0.96]",35741.4816,72,5
0,1496,2563,"(0.955, 0.96]",36556.502400000005,72,5
0,1497,2564,"(0.955, 0.96]",36955.248,75,5
0,1498,2565,"(0.955, 0.96]",37545.8688,75,5
0,1582,2675,"(0.955, 0.96]",78546.864,128,5
0,1583,2676,"(0.955, 0.96]",78791.64480000001,127,5
0,1586,2679,"(0.955, 0.96]",79752.288,120,5
0,1587,2680,"(0.955, 0.96]",79936.9824,119,5
0,1634,2833,"(0.955, 0.96]",44177.65440000001,101,5
0,1635,2835,"(0.955, 0.96]",44891.088,108,5
0,1697,2941,"(0.955, 0.96]",48500.28480000001,125,5
0,1704,2950,"(0.955, 0.96]",53042.352,126,5
0,1705,2951,"(0.955, 0.96]",53281.536,127,5
0,1706,2952,"(0.955, 0.96]",53470.560000000005,128,5
0,1708,2954,"(0.955, 0.96]",55329.96480000001,143,5
0,1711,2957,"(0.955, 0.96]",57435.84,147,5
0,1714,2961,"(0.955, 0.96]",58948.4544,169,5
0,1868,3319,"(0.955, 0.96]",48240.08640000001,125,5
0,1869,3320,"(0.955, 0.96]",48403.344000000005,125,5
0,1870,3321,"(0.955, 0.96]",48672.5184,125,5
0,1872,3323,"(0.955, 0.96]",49255.2192,126,5
0,1873,3324,"(0.955, 0.96]",49498.8384,128,5
0,1874,3325,"(0.955, 0.96]",49792.6176,130,5
0,1875,3326,"(0.955, 0.96]",49977.312000000005,130,5
0,1876,3327,"(0.955, 0.96]",50161.1616,131,5
0,1887,3343,"(0.955, 0.96]",54249.4656,133,5
0,1989,3563,"(0.955, 0.96]",60105.5136,174,5
0,2013,3598,"(0.955, 0.96]",42173.894400000005,94,5
0,2017,3605,"(0.955, 0.96]",47028.326400000005,112,5
0,2018,3606,"(0.955, 0.96]",47314.1856,115,5
0,2104,3713,"(0.955, 0.96]",83764.13760000002,101,5
0,2107,3716,"(0.955, 0.96]",84699.9648,95,5
0,2116,3760,"(0.955, 0.96]",39669.9072,84,5
0,2127,3776,"(0.955, 0.96]",55812.6624,146,5
0,2128,3777,"(0.955, 0.96]",56008.0224,146,5
0,2291,4037,"(0.955, 0.96]",56659.152,144,5
0,2297,4045,"(0.955, 0.96]",59295.984,171,5
0,2308,4059,"(0.955, 0.96]",62624.9184,175,5
0,2309,4060,"(0.955, 0.96]",62833.1616,175,5
0,2310,4061,"(0.955, 0.96]",62993.1456,177,5
0,2311,4062,"(0.955, 0.96]",63237.7152,178,5
0,2312,4063,"(0.955, 0.96]",63511.32480000001,176,5
0,2456,4268,"(0.955, 0.96]",72207.4848,159,5
0,2457,4269,"(0.955, 0.96]",72380.88,158,5
0,2459,4272,"(0.955, 0.96]",72984.7008,157,5
0,2460,4273,"(0.955, 0.96]",73149.2256,157,5
0,2461,4274,"(0.955, 0.96]",73307.2032,157,5
0,2565,4561,"(0.955, 0.96]",31190.544,48,5
0,2646,4662,"(0.955, 0.96]",68692.272,167,5
0,2647,4663,"(0.955, 0.96]",69311.8272,166,5
0,2648,4664,"(0.955, 0.96]",69686.8128,166,5
0,2768,4950,"(0.955, 0.96]",68875.59360000001,168,5
0,2771,4959,"(0.955, 0.96]",71964.39360000001,159,5
0,2876,5149,"(0.955, 0.96]",64301.5296,174,5
0,2890,5172,"(0.955, 0.96]",72663.888,157,5
0,2893,5175,"(0.955, 0.96]",73300.128,157,5
0,2895,5177,"(0.955, 0.96]",73717.248,156,5
0,3051,5459,"(0.955, 0.96]",67117.88160000001,174,5
0,3073,5487,"(0.955, 0.96]",75053.93280000001,148,5
0,3083,5499,"(0.955, 0.96]",78834.3072,127,5
